YEAR,DISTRICT,UPAZILA/THANA,EIIN,INSTITUTE NAME,CLASS_SIX_AGE_UNDER11,CLASS_SIX_AGE11,CLASS_SIX_AGE12,CLASS_SIX_AGE13,CLASS_SIX_AGE14,CLASS_SIX_AGE15,CLASS_SIX_AGE_UPER15,CLASS_SEVEN_AGE_UNDER11,CLASS_SEVEN_AGE11,CLASS_SEVEN_AGE12,CLASS_SEVEN_AGE13,CLASS_SEVEN_AGE14,CLASS_SEVEN_AGE15,CLASS_SEVEN_AGE_UPER15,CLASS_EIGHT_AGE_UNDER11,CLASS_EIGHT_AGE11,CLASS_EIGHT_AGE12,CLASS_EIGHT_AGE13,CLASS_EIGHT_AGE14,CLASS_EIGHT_AGE15,CLASS_EIGHT_AGE_UPER15,CLASS_NINE_AGE_UNDER11,CLASS_NINE_AGE11,CLASS_NINE_AGE12,CLASS_NINE_AGE13,CLASS_NINE_AGE14,CLASS_NINE_AGE15,CLASS_NINE_AGE_UPER15,CLASS_TEN_AGE_UNDER11,CLASS_TEN_AGE11,CLASS_TEN_AGE12,CLASS_TEN_AGE13,CLASS_TEN_AGE14,CLASS_TEN_AGE15,CLASS_TEN_AGE_UPER15
2016,BARGUNA,AMTALI,100003,DAKSHIN KATHALIA TAZEM ALI SECONDARY SCHOOL,21.0,70.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,35.0,10.0,0.0,0.0,0.0,0.0,0.0,50.0,20.0,11.0,0.0,0.0,0.0,0.0,0.0,25.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,30.0,16.0
2016,BARGUNA,AMTALI,100009,LOCHA JUUNIOR HIGH SCHOOL,30.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,26.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,20.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,BARGUNA,AMTALI,100011,AMTALI A.K. PILOT HIGH SCHOOL,80.0,88.0,78.0,0.0,0.0,0.0,0.0,0.0,70.0,65.0,68.0,0.0,0.0,0.0,0.0,0.0,87.0,82.0,58.0,0.0,0.0,0.0,0.0,0.0,70.0,75.0,61.0,0.0,0.0,0.0,0.0,0.0,58.0,59.0,60.0
2016,BARGUNA,AMTALI,100012,CHOTONILGONG HIGH SCHOOL,15.0,55.0,14.0,0.0,0.0,0.0,0.0,0.0,12.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0,15.0,34.0,14.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,5.0
2016,BARGUNA,AMTALI,100014,SHAKHRIA HIGH SCHOOL,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0
2016,BARGUNA,AMTALI,100015,GULSHA KHALIISHAQUE HIGH SCHOOL,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0
2016,BARGUNA,AMTALI,100016,CHARAKGACHIA SECONDARY SCHOOL,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0
2016,BARGUNA,AMTALI,100017,EAST CHILA RAHMANIA HIGH SCHOOL,40.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,62.0,10.0,0.0,0.0,0.0,0.0,0.0,15.0,40.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,35.0,0.0
2016,BARGUNA,AMTALI,100018,TARIKATA SECONDARY SCHOOL,45.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,50.0,0.0,0.0,0.0,0.0,0.0,36.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,34.0,0.0,0.0
2016,BARGUNA,AMTALI,100019,CHILA HASHEM BISWAS HIGH SCHOOL,20.0,80.0,8.0,0.0,0.0,0.0,0.0,0.0,20.0,60.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,70.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,35.0
2016,BARGUNA,AMTALI,100020,CHALAVANGA HIGH SCHOOL PRO,20.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,30.0,0.0
2016,BARGUNA,AMTALI,100021,CHUNAKHALI HIGH SCHOOL,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0
2016,BARGUNA,AMTALI,100022,MAFIZ UDDIN GIRLS PILOT HIGH SCHOOL,43.0,102.0,31.0,0.0,0.0,0.0,0.0,22.0,67.0,32.0,21.0,0.0,0.0,0.0,0.0,0.0,76.0,56.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,32.0,13.0,0.0,0.0,0.0,0.0,36.0,51.0,16.0
2016,BARGUNA,AMTALI,100023,GOZ-KHALI(MLT) HIGH SCHOOL,25.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,4.0,0.0,0.0,0.0,0.0,0.0,50.0,6.0,0.0
2016,BARGUNA,AMTALI,100024,KAUNIA IBRAHIM ACADEMY,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0
2016,BARGUNA,AMTALI,100026,ARPAN GASHIA HIGH SCHOOL,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0
2016,BARGUNA,AMTALI,100028,SHAHEED SOHRAWARDI SECONDARY SCHOOL,100.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,40.0,0.0
2016,BARGUNA,AMTALI,100029,KALIBARI JR GIRLS HIGH SCHOOL,0.0,38.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,BARGUNA,AMTALI,100030,HALDIA GRUDAL BANGO BANDU HIGH SCHOOL,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,BARGUNA,AMTALI,100031,KUKUA ADARSHA HIGH SCHOOL,0.0,6.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,86.0
2016,BARGUNA,AMTALI,100032,GAZIPUR BANDAIR HIGH SCHOOL,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0
2016,BARGUNA,AMTALI,100033,SOUTH RAOGHA NUR AL AMIN SECONDARY SCHOOL,47.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,14.0,0.0,0.0,0.0,0.0,0.0,30.0,13.0
2016,BARGUNA,AMTALI,100034,KHEKUANI HIGH SCHOOL,55.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,50.0,22.0,10.0,0.0,0.0,0.0,0.0,0.0,30.0,32.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,17.0,0.0
2016,BARGUNA,AMTALI,100035,KEWABUNIA SECONDARY SCHOOL,0.0,0.0,50.0,28.0,0.0,0.0,0.0,0.0,0.0,25.0,55.0,11.0,0.0,0.0,0.0,0.0,0.0,42.0,36.0,0.0,0.0,0.0,0.0,0.0,25.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,22.0,0.0
2016,BARGUNA,AMTALI,100037,ATHARAGACHIA SECONDARY SCHOOL,70.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,8.0
2016,BARGUNA,AMTALI,100038,KALAGACHIA YUNUS A K JUNIOR HIGH SCHOOL,20.0,25.0,10.0,5.0,0.0,0.0,0.0,0.0,20.0,25.0,10.0,3.0,0.0,0.0,0.0,0.0,15.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,BARGUNA,AMTALI,100039,HALIMA KHATUN G R GIRLS HIGH SCHOOL,25.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,BARGUNA,AMTALI,100041,PATAKTA NURUL HAQUE JUNIOR HIGH SCHOOL,50.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,BARGUNA,AMTALI,100042,K H AKOTA JUNIOR HIGH SCHOOL,18.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,BARGUNA,AMTALI,100044,GHATKHALI HIGH SCHOOL,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,23.0
2016,BARGUNA,AMTALI,100046,KHAGDON JUNIOR HIGH SCHOOL,10.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,BARGUNA,AMTALI,100048,MODDHO CHANDRA JUNIOR HIGH SCHOOL,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,BARGUNA,AMTALI,100050,DAKSHIN TAKTABUIA SECONDARY SCHOOL,27.0,72.0,48.0,0.0,0.0,0.0,0.0,0.0,55.0,30.0,17.0,0.0,0.0,0.0,0.0,0.0,30.0,40.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,50.0,0.0,0.0,0.0,0.0,0.0,25.0,30.0,0.0
2016,BARGUNA,AMTALI,100051,UTTAR TIAKHALI JUNIOR GIRLS HIGH SCHOOL,50.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,BARGUNA,AMTALI,100060,CHAWRA CHANDRA JUNIOR HIGH SCHOOL,20.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,BARGUNA,AMTALI,100063,APATUNNESA JUNIOR ACADEMY,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,BARGUNA,AMTALI,100116,UTTAR SONAKHALI SCHOOL & COLLEGE,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11.0
2016,BARGUNA,AMTALI,131151,AMTALI MU. SECONDARY SCHOOL,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0
2016,BARGUNA,AMTALI,134886,SOUTH BENGAL IDEAL SCHOOL AND COLLEGE,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,BARGUNA,BAMNA,100117,BUKABUNIA ADASHA SECONDARY SCHOOL,14.0,45.0,30.0,10.0,6.0,1.0,0.0,0.0,5.0,49.0,41.0,6.0,0.0,0.0,0.0,0.0,8.0,51.0,36.0,11.0,0.0,0.0,0.0,0.0,13.0,16.0,19.0,4.0,0.0,0.0,0.0,0.0,12.0,23.0,28.0
2016,BARGUNA,BAMNA,100118,BAMNA SARWARJAN MODEL  SCHOOL AND COLLEGE,130.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,60.0
2016,BARGUNA,BAMNA,100119,BAMNA ASMATUNNESSA PILOT SECONDARY GIRLS SCHOOL,10.0,110.0,70.0,11.0,0.0,0.0,0.0,0.0,15.0,120.0,40.0,0.0,0.0,0.0,0.0,0.0,10.0,105.0,35.0,0.0,0.0,0.0,0.0,0.0,10.0,90.0,18.0,0.0,0.0,0.0,0.0,0.0,40.0,80.0,0.0
2016,BARGUNA,BAMNA,100120,HOGALPATI DOUATALA UNION SECONDARY SCHOOL,20.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,0.0
2016,BARGUNA,BAMNA,100121,LATABUNIA SECONDARY SCHOOL,7.0,28.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,19.0,0.0,0.0,0.0,0.0,0.0,8.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,34.0,8.0
2016,BARGUNA,BAMNA,100122,JAFRAKHALI HIGH SCHOOL,0.0,100.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,3.0
2016,BARGUNA,BAMNA,100123,RAMNA SHER-E BANGLA SAMABAYA SECONDARY SCHOOL,0.0,40.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,27.0
2016,BARGUNA,BAMNA,100124,HALDA DOUATALA SAMABAY MULTILATERAL SECONDARY SCHOOL,70.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,50.0
2016,BARGUNA,BAMNA,100125,UTTAR KAKCHIRA SECONDARY SCHOOL,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0
2016,BARGUNA,BAMNA,100126,J C L JUNIOR HIGH SCHOOL,0.0,48.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0
2016,BARGUNA,BAMNA,100127,KHOLPATUA ADARSHA JUNIOR SECONDARY SCHOOL,15.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
2016,BARGUNA,BARGUNA SADAR,100144,MOHOSIN UDDIN MEMORIAL SECONDARY SCHOOL,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0
2016,BARGUNA,BARGUNA SADAR,100145,RAKHAINPARA B.P.S JUNIOR SECONDRY SCHOOL,0.0,30.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0
2016,BARGUNA,BARGUNA SADAR,100146,FULJHURE M. L SECONDARY SCHOOL,35.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,8.0
2016,BARGUNA,BARGUNA SADAR,100147,LEMUA IDEAL HIGH SCHOOL,20.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,0.0
2016,BARGUNA,BARGUNA SADAR,100148,UTTER  KUMAR KHALI  J.R.  GIRLS  SCHOOL,10.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,40.0,0.0,0.0,0.0,0.0,0.0,18.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,BARGUNA,BARGUNA SADAR,100149,DEMA GULISHA KHALI HAKMIA HIGH SCHOOL,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0
2016,BARGUNA,BARGUNA SADAR,100151,NIMTOLI AZIZABAD C M SECONDARY GIRL'S SCHOOL,8.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0
2016,BARGUNA,BARGUNA SADAR,100152,CHALITATALI KB HIGH SCHOOL,24.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,26.0,24.0,20.0,5.0,0.0,0.0,0.0,0.0,38.0,20.0,8.0,10.0,0.0,0.0,0.0,13.0,14.0,7.0,6.0,0.0,0.0,0.0,34.0,10.0,5.0,5.0,0.0
2016,BARGUNA,BARGUNA SADAR,100153,BABUGANJ ADARSHA SECONDARY SCHOOL,0.0,50.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
2016,BARGUNA,BARGUNA SADAR,100154,BARGUNA ZILLA SCHOOL,27.0,112.0,25.0,0.0,0.0,0.0,0.0,0.0,28.0,179.0,12.0,0.0,0.0,0.0,0.0,0.0,31.0,154.0,14.0,0.0,0.0,0.0,0.0,0.0,178.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,30.0,0.0
2016,BARGUNA,BARGUNA SADAR,100155,BARGUNA GOVT GIRL'S HIGH SCHOOL,30.0,125.0,20.0,0.0,0.0,0.0,0.0,0.0,50.0,190.0,23.0,0.0,0.0,0.0,0.0,0.0,20.0,175.0,25.0,0.0,0.0,0.0,0.0,0.0,60.0,125.0,28.0,0.0,0.0,0.0,0.0,0.0,37.0,195.0,5.0
2016,BARGUNA,BARGUNA SADAR,100156,GUDI GHATA HIGH SCHOOL,70.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,1.0
2016,BARGUNA,BARGUNA SADAR,100157,BARGUNA COLLEGIATE HIGH SCHOOL,20.0,68.0,30.0,22.0,0.0,0.0,0.0,0.0,9.0,109.0,11.0,0.0,0.0,0.0,0.0,6.0,19.0,110.0,10.0,2.0,0.0,0.0,0.0,20.0,109.0,11.0,10.0,1.0,0.0,0.0,0.0,23.0,40.0,30.0,2.0
2016,BARGUNA,BARGUNA SADAR,100158,BARGUNA ADARSHA GIRL'S HIGH SCHOOL,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0
2016,BARGUNA,BARGUNA SADAR,100159,BARGUNA D.K.P SECONDARY  SCHOOL,0.0,42.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,15.0,0.0,0.0,0.0,0.0,0.0,45.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,14.0,0.0
2016,BARGUNA,BARGUNA SADAR,100160,LAKURTALA SONAR BANGLA HIGH SCHOOL,60.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,8.0
2016,BARGUNA,BARGUNA SADAR,100161,NASIMA MOZIBOR  GIRLS HIGH SCHOOL,0.0,28.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0
2016,BARGUNA,BARGUNA SADAR,100162,KARAITALA SONAKHALI GAGON MEMORIAL HIGH SCHOOL,73.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,16.0
2016,BARGUNA,BARGUNA SADAR,100163,NALI MUSLIM HIGHER SECONDARY SCHOOL,25.0,51.0,10.0,0.0,0.0,0.0,0.0,0.0,11.0,49.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,34.0,5.0,0.0,0.0,0.0,0.0,0.0,12.0,29.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,58.0,5.0
2016,BARGUNA,BARGUNA SADAR,100164,TETUL BARIA HIGH SCHOOL,0.0,73.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,3.0
2016,BARGUNA,BARGUNA SADAR,100165,SHIALIA MI HIGH SCHOOL,4.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0
